"plate.name","well","value"
"BrachypodiumPlate8","G07",""
"BrachypodiumPlate8","G08",""
"BrachypodiumPlate8","G09",""
"BrachypodiumPlate8","G10",""
"BrachypodiumPlate8","G11",""
"BrachypodiumPlate8","G12",""
"BrachypodiumPlate8","H01",""
"BrachypodiumPlate8","H02",""
"BrachypodiumPlate8","H03",""
"BrachypodiumPlate8","H04",""
"BrachypodiumPlate8","H05",""
"BrachypodiumPlate8","H06",""
"BrachypodiumPlate8","H07",""
"BrachypodiumPlate8","H08",""
"BrachypodiumPlate8","H09",""
"BrachypodiumPlate8","H10",""
"BrachypodiumPlate8","H11",""
"BrachypodiumPlate8","H12",""
"LValpinaPlate1","A01","LVE109"
"LValpinaPlate1","A02","LVE110"
"LValpinaPlate1","A03","LVE111"
"LValpinaPlate1","A04","LVE112"
"LValpinaPlate1","A05","LVE113"
"LValpinaPlate1","A06","LVE114"
"LValpinaPlate1","A07","LVE115"
"LValpinaPlate1","A08","LVE116"
"LValpinaPlate1","A09","LVE117"
"LValpinaPlate1","A10","LVE118"
"LValpinaPlate1","A11","LVE119"
"LValpinaPlate1","A12","LVE120"
"LValpinaPlate1","B01","LVE121"
"LValpinaPlate1","B02","LVE122"
"LValpinaPlate1","B03","LVE123"
"LValpinaPlate1","B04","LVE124"
"LValpinaPlate1","B05","LVE125"
"LValpinaPlate1","B06","LVE126"
"LValpinaPlate1","B07","LVE127"
"LValpinaPlate1","B08","LVE128"
"LValpinaPlate1","B09","LVE129"
"LValpinaPlate1","B10","LVE130"
"LValpinaPlate1","B11","LVE131"
"LValpinaPlate1","B12","LVE132"
"LValpinaPlate1","C01","LVE133"
"LValpinaPlate1","C02","LVE134"
"LValpinaPlate1","C03","LVE135"
"LValpinaPlate1","C04","LVE136"
"LValpinaPlate1","C05","LVE137"
"LValpinaPlate1","C06","LVE138"
"LValpinaPlate1","C07","LVE139"
"LValpinaPlate1","C08","LVE140"
"LValpinaPlate1","C09","LVE141"
"LValpinaPlate1","C10","LVE142"
"LValpinaPlate1","C11","LVE143"
"LValpinaPlate1","C12","LVE144"
"LValpinaPlate1","D01","LVE145"
"LValpinaPlate1","D02","LVE146"
"LValpinaPlate1","D03","LVE147"
"LValpinaPlate1","D04","LVE148"
"LValpinaPlate1","D05","LVE149"
"LValpinaPlate1","D06","LVE150"
"LValpinaPlate1","D07","LVE151"
"LValpinaPlate1","D08","LVE152"
"LValpinaPlate1","D09","LVE153"
"LValpinaPlate1","D10","LVE154"
"LValpinaPlate1","D11","LVE155"
"LValpinaPlate1","D12","LVE156"
"LValpinaPlate1","E01","LVE157"
"LValpinaPlate1","E02","LVE158"
"LValpinaPlate1","E03","LVE159"
"LValpinaPlate1","E04","LVE160"
"LValpinaPlate1","E05","LVE161"
"LValpinaPlate1","E06","LVE162"
"LValpinaPlate1","E07","LVE163"
"LValpinaPlate1","E08","LVE164"
"LValpinaPlate1","E09","LVE165"
"LValpinaPlate1","E10","LVE166"
"LValpinaPlate1","E11","LVE167"
"LValpinaPlate1","E12","LVE168"
"LValpinaPlate1","F01","LVE169"
"LValpinaPlate1","F02","LVE170"
"LValpinaPlate1","F03","LVE171"
"LValpinaPlate1","F04","LVE172"
"LValpinaPlate1","F05","LVE173"
"LValpinaPlate1","F06","LVE174"
"LValpinaPlate1","F07","LVE175"
"LValpinaPlate1","F08","LVE176"
"LValpinaPlate1","F09","LVE177"
"LValpinaPlate1","F10","LVE178"
"LValpinaPlate1","F11","LVE179"
"LValpinaPlate1","F12","LVE180"
"LValpinaPlate1","G01","LVE181"
"LValpinaPlate1","G02","LVE182"
"LValpinaPlate1","G03","LVE183"
"LValpinaPlate1","G04","LVE184"
"LValpinaPlate1","G05","LVE185"
"LValpinaPlate1","G06","LVE186"
"LValpinaPlate1","G07","LVE187"
"LValpinaPlate1","G08","LVE188"
"LValpinaPlate1","G09","LVE189"
"LValpinaPlate1","G10","LVE190"
"LValpinaPlate1","G11","LVE191"
"LValpinaPlate1","G12","LVE192"
"LValpinaPlate1","H01","LVE193"
"LValpinaPlate1","H02","LVE194"
"LValpinaPlate1","H03","LVE195"
"LValpinaPlate1","H04","LVE196"
"LValpinaPlate1","H05","LVE197"
"LValpinaPlate1","H06","LVE198"
"LValpinaPlate1","H07","LVE199"
"LValpinaPlate1","H08","LVE200"
"LValpinaPlate1","H09","LVE201"
"LValpinaPlate1","H10","LVE202"
"LValpinaPlate1","H11","LVE203"
"LValpinaPlate1","H12","LVE204"
"LValpinaPlate2","A01","LVE205"
"LValpinaPlate2","A02","LVE206"
"LValpinaPlate2","A03","LVE207"
"LValpinaPlate2","A04","LVE208"
"LValpinaPlate2","A05","LVE209"
"LValpinaPlate2","A06","LVE210"
"LValpinaPlate2","A07","LVE211"
"LValpinaPlate2","A08","LVE212"
"LValpinaPlate2","A09","LVE213"
"LValpinaPlate2","A10","LVE214"
"LValpinaPlate2","A11","LVE215"
"LValpinaPlate2","A12","LVE216"
"LValpinaPlate2","B01","LVE217"
"LValpinaPlate2","B02","LVE218"
"LValpinaPlate2","B03","LVE219"
"LValpinaPlate2","B04","LVE220"
"LValpinaPlate2","B05","LVE221"
"LValpinaPlate2","B06","LVE222"
"LValpinaPlate2","B07","LVE223"
"LValpinaPlate2","B08","LVE224"
"LValpinaPlate2","B09","LVE225"
"LValpinaPlate2","B10","LVE226"
"LValpinaPlate2","B11","LVE227"
"LValpinaPlate2","B12","LVE228"
"LValpinaPlate2","C01","LVE229"
"LValpinaPlate2","C02","LVE230"
"LValpinaPlate2","C03","LVE231"
"LValpinaPlate2","C04","LVE232"
"LValpinaPlate2","C05","LVE233"
"LValpinaPlate2","C06","LVE234"
"LValpinaPlate2","C07","LVE235"
"LValpinaPlate2","C08","LVE236"
"LValpinaPlate2","C09","LVE237"
"LValpinaPlate2","C10","LVE238"
"LValpinaPlate2","C11","LVE239"
"LValpinaPlate2","C12","LVE240"
"LValpinaPlate2","D01","LVE241"
"LValpinaPlate2","D02","LVE242"
"LValpinaPlate2","D03","LVE243"
"LValpinaPlate2","D04","LVE244"
"LValpinaPlate2","D05","LVE245"
"LValpinaPlate2","D06","LVE246"
"LValpinaPlate2","D07","LVE247"
"LValpinaPlate2","D08","LVE248"
"LValpinaPlate2","D09","LVE249"
"LValpinaPlate2","D10","LVE250"
"LValpinaPlate2","D11","LVE251"
"LValpinaPlate2","D12","LVE252"
"LValpinaPlate2","E01","LVE253"
"LValpinaPlate2","E02","LVE254"
"LValpinaPlate2","E03","LVE255"
"LValpinaPlate2","E04","LVE256"
"LValpinaPlate2","E05","LVE257"
"LValpinaPlate2","E06","LVE258"
"LValpinaPlate2","E07","LVE259"
"LValpinaPlate2","E08","LVE260"
"LValpinaPlate2","E09","LVE261"
"LValpinaPlate2","E10","LVE262"
"LValpinaPlate2","E11","LVE263"
"LValpinaPlate2","E12","LVE264"
"LValpinaPlate2","F01","LVE265"
"LValpinaPlate2","F02","LVE266"
"LValpinaPlate2","F03","LVE267"
"LValpinaPlate2","F04","LVE268"
"LValpinaPlate2","F05","LVE269"
"LValpinaPlate2","F06","LVE270"
"LValpinaPlate2","F07","LVE271"
"LValpinaPlate2","F08","LVE272"
"LValpinaPlate2","F09","LVE273"
"LValpinaPlate2","F10","LVE274"
"LValpinaPlate2","F11","LVE275"
"LValpinaPlate2","F12","LVE276"
"LValpinaPlate2","G01","LVE277"
"LValpinaPlate2","G02","LVE278"
"LValpinaPlate2","G03","LVE279"
"LValpinaPlate2","G04","LVE280"
"LValpinaPlate2","G05","LVE281"
"LValpinaPlate2","G06","LVE282"
"LValpinaPlate2","G07","LVE283"
"LValpinaPlate2","G08","LVE284"
"LValpinaPlate2","G09","LVE285"
"LValpinaPlate2","G10","LVE286"
"LValpinaPlate2","G11","LVE287"
"LValpinaPlate2","G12","LVE288"
"LValpinaPlate2","H01","LVE289"
"LValpinaPlate2","H02","LVE290"
"LValpinaPlate2","H03","LVE291"
"LValpinaPlate2","H04","LVE292"
"LValpinaPlate2","H05","LVE293"
"LValpinaPlate2","H06","LVE294"
"LValpinaPlate2","H07","LVE295"
"LValpinaPlate2","H08","LVE296"
"LValpinaPlate2","H09","LVE297"
"LValpinaPlate2","H10","LVE298"
"LValpinaPlate2","H11","LVE299"
"LValpinaPlate2","H12","LVE300"
"LValpinaPlate3","A01","LVE301"
"LValpinaPlate3","A02","LVE098"
"LValpinaPlate3","A03","LVE317"
"LValpinaPlate3","A04","LVE325"
"LValpinaPlate3","A05","LVE333"
"LValpinaPlate3","A06","LVE341"
"LValpinaPlate3","A07","LVE349"
"LValpinaPlate3","A08","LVE357"
"LValpinaPlate3","A09","LVE365"
"LValpinaPlate3","A10","LVE373"
"LValpinaPlate3","A11","LVE381"
"LValpinaPlate3","A12","LVE389"
"LValpinaPlate3","B01","LVE302"
"LValpinaPlate3","B02","LVE310"
"LValpinaPlate3","B03","LVE318"
"LValpinaPlate3","B04","LVE326"
"LValpinaPlate3","B05","LVE334"
"LValpinaPlate3","B06","LVE102"
"LValpinaPlate3","B07","LVE350"
"LValpinaPlate3","B08","LVE358"
"LValpinaPlate3","B09","LVE105"
"LValpinaPlate3","B10","LVE374"
"LValpinaPlate3","B11","LVE382"
"LValpinaPlate3","B12","LVE390"
"LValpinaPlate3","C01","LVE303"
"LValpinaPlate3","C02","LVE099"
"LValpinaPlate3","C03","LVE319"
"LValpinaPlate3","C04","LVE327"
"LValpinaPlate3","C05","LVE335"
"LValpinaPlate3","C06","LVE343"
"LValpinaPlate3","C07","LVE351"
"LValpinaPlate3","C08","LVE359"
"LValpinaPlate3","C09","LVE367"
"LValpinaPlate3","C10","LVE375"
"LValpinaPlate3","C11","LVE383"
"LValpinaPlate3","C12","LVE391"
"LValpinaPlate3","D01","LVE304"
"LValpinaPlate3","D02","LVE312"
"LValpinaPlate3","D03","LVE320"
"LValpinaPlate3","D04","LVE328"
"LValpinaPlate3","D05","LVE336"
"LValpinaPlate3","D06","LVE344"
"LValpinaPlate3","D07","LVE352"
"LValpinaPlate3","D08","LVE360"
"LValpinaPlate3","D09","LVE368"
"LValpinaPlate3","D10","LVE376"
"LValpinaPlate3","D11","LVE384"
"LValpinaPlate3","D12","LVE392"
"LValpinaPlate3","E01","LVE097"
"LValpinaPlate3","E02","LVE313"
"LValpinaPlate3","E03","LVE321"
"LValpinaPlate3","E04","LVE329"
"LValpinaPlate3","E05","LVE337"
"LValpinaPlate3","E06","LVE345"
"LValpinaPlate3","E07","LVE353"
"LValpinaPlate3","E08","LVE103"
"LValpinaPlate3","E09","LVE369"
"LValpinaPlate3","E10","LVE377"
"LValpinaPlate3","E11","LVE385"
"LValpinaPlate3","E12","LVE393"
"LValpinaPlate3","F01","LVE306"
"LValpinaPlate3","F02","LVE314"
"LValpinaPlate3","F03","LVE322"
"LValpinaPlate3","F04","LVE330"
"LValpinaPlate3","F05","LVE101"
"LValpinaPlate3","F06","LVE346"
"LValpinaPlate3","F07","LVE354"
"LValpinaPlate3","F08","LVE104"
"LValpinaPlate3","F09","LVE370"
"LValpinaPlate3","F10","LVE378"
"LValpinaPlate3","F11","LVE386"
"LValpinaPlate3","F12","LVE394"
"LValpinaPlate3","G01","LVE307"
"LValpinaPlate3","G02","LVE315"
"LValpinaPlate3","G03","LVE323"
"LValpinaPlate3","G04","LVE331"
"LValpinaPlate3","G05","LVE339"
"LValpinaPlate3","G06","LVE347"
"LValpinaPlate3","G07","LVE355"
"LValpinaPlate3","G08","LVE363"
"LValpinaPlate3","G09","LVE371"
"LValpinaPlate3","G10","LVE379"
"LValpinaPlate3","G11","LVE387"
"LValpinaPlate3","G12","LVE395"
"LValpinaPlate3","H01","LVE308"
"LValpinaPlate3","H02","LVE100"
"LValpinaPlate3","H03","LVE324"
"LValpinaPlate3","H04","LVE332"
"LValpinaPlate3","H05","LVE340"
"LValpinaPlate3","H06","LVE348"
"LValpinaPlate3","H07","LVE356"
"LValpinaPlate3","H08","LVE364"
"LValpinaPlate3","H09","LVE372"
"LValpinaPlate3","H10","LVE106"
"LValpinaPlate3","H11","LVE107"
"LValpinaPlate3","H12","LVE396"
"LValpinaPlate4","A01","LVE397"
"LValpinaPlate4","A02","LVE405"
"LValpinaPlate4","A03","LVE413"
"LValpinaPlate4","A04","LVE421"
"LValpinaPlate4","A05","LVE429"
"LValpinaPlate4","A06","LVE437"
"LValpinaPlate4","A07","LVE445"
"LValpinaPlate4","A08","LVE453"
"LValpinaPlate4","A09","LVE461"
"LValpinaPlate4","A10","LVE469"
"LValpinaPlate4","A11","LVE477"
"LValpinaPlate4","A12","LVE485"
"LValpinaPlate4","B01","LVE398"
"LValpinaPlate4","B02","LVE406"
"LValpinaPlate4","B03","LVE414"
"LValpinaPlate4","B04","LVE422"
"LValpinaPlate4","B05","LVE430"
"LValpinaPlate4","B06","LVE438"
"LValpinaPlate4","B07","LVE446"
"LValpinaPlate4","B08","LVE454"
"LValpinaPlate4","B09","LVE462"
"LValpinaPlate4","B10","LVE470"
"LValpinaPlate4","B11","LVE478"
"LValpinaPlate4","B12","LVE486"
"LValpinaPlate4","C01","LVE399"
"LValpinaPlate4","C02","LVE407"
"LValpinaPlate4","C03","LVE415"
"LValpinaPlate4","C04","LVE423"
"LValpinaPlate4","C05","LVE431"
"LValpinaPlate4","C06","LVE439"
"LValpinaPlate4","C07","LVE447"
"LValpinaPlate4","C08","LVE455"
"LValpinaPlate4","C09","LVE463"
"LValpinaPlate4","C10","LVE471"
"LValpinaPlate4","C11","LVE479"
"LValpinaPlate4","C12","LVE487"
"LValpinaPlate4","D01","LVE400"
"LValpinaPlate4","D02","LVE408"
"LValpinaPlate4","D03","LVE416"
"LValpinaPlate4","D04","LVE424"
"LValpinaPlate4","D05","LVE432"
"LValpinaPlate4","D06","LVE440"
"LValpinaPlate4","D07","LVE448"
"LValpinaPlate4","D08","LVE456"
"LValpinaPlate4","D09","LVE464"
"LValpinaPlate4","D10","LVE472"
"LValpinaPlate4","D11","LVE480"
"LValpinaPlate4","D12","LVE488"
"LValpinaPlate4","E01","LVE401"
"LValpinaPlate4","E02","LVE409"
"LValpinaPlate4","E03","LVE417"
"LValpinaPlate4","E04","LVE425"
"LValpinaPlate4","E05","LVE433"
"LValpinaPlate4","E06","LVE441"
"LValpinaPlate4","E07","LVE449"
"LValpinaPlate4","E08","LVE457"
"LValpinaPlate4","E09","LVE465"
"LValpinaPlate4","E10","LVE473"
"LValpinaPlate4","E11","LVE481"
"LValpinaPlate4","E12","LVE489"
"LValpinaPlate4","F01","LVE402"
"LValpinaPlate4","F02","LVE410"
"LValpinaPlate4","F03","LVE418"
"LValpinaPlate4","F04","LVE426"
"LValpinaPlate4","F05","LVE434"
"LValpinaPlate4","F06","LVE442"
"LValpinaPlate4","F07","LVE450"
"LValpinaPlate4","F08","LVE458"
"LValpinaPlate4","F09","LVE466"
"LValpinaPlate4","F10","LVE474"
"LValpinaPlate4","F11","LVE482"
"LValpinaPlate4","F12","LVE490"
"LValpinaPlate4","G01","LVE403"
"LValpinaPlate4","G02","LVE411"
"LValpinaPlate4","G03","LVE419"
"LValpinaPlate4","G04","LVE427"
"LValpinaPlate4","G05","LVE435"
"LValpinaPlate4","G06","LVE443"
"LValpinaPlate4","G07","LVE451"
"LValpinaPlate4","G08","LVE459"
"LValpinaPlate4","G09","LVE467"
"LValpinaPlate4","G10","LVE475"
"LValpinaPlate4","G11","LVE483"
"LValpinaPlate4","G12","LVE491"
"LValpinaPlate4","H01","LVE404"
"LValpinaPlate4","H02","LVE412"
"LValpinaPlate4","H03","LVE420"
"LValpinaPlate4","H04","LVE428"
"LValpinaPlate4","H05","LVE436"
"LValpinaPlate4","H06","LVE444"
"LValpinaPlate4","H07","LVE452"
"LValpinaPlate4","H08","LVE460"
"LValpinaPlate4","H09","LVE468"
"LValpinaPlate4","H10","LVE476"
"LValpinaPlate4","H11","LVE484"
"LValpinaPlate4","H12","LVE492"
"LValpinaPlate5","A01","LVE001"
"LValpinaPlate5","A02","LVE009"
"LValpinaPlate5","A03","LVE108"
"LValpinaPlate5","A04","LVE025"
"LValpinaPlate5","A05","LVE033"
"LValpinaPlate5","A06","LVE041"
"LValpinaPlate5","A07","LVE049"
"LValpinaPlate5","A08","LVE057"
"LValpinaPlate5","A09","LVE065"
"LValpinaPlate5","A10","LVE073"
"LValpinaPlate5","A11","LVE081"
"LValpinaPlate5","A12","LVE089"
"LValpinaPlate5","B01","LVE002"
"LValpinaPlate5","B02","LVE010"
"LValpinaPlate5","B03","LVE018"
"LValpinaPlate5","B04","LVE026"
"LValpinaPlate5","B05","LVE034"
"LValpinaPlate5","B06","LVE042"
"LValpinaPlate5","B07","LVE050"
"LValpinaPlate5","B08","LVE058"
"LValpinaPlate5","B09","LVE066"
"LValpinaPlate5","B10","LVE074"
"LValpinaPlate5","B11","LVE082"
"LValpinaPlate5","B12","LVE090"
"LValpinaPlate5","C01","LVE003"
"LValpinaPlate5","C02","LVE011"
"LValpinaPlate5","C03","LVE019"
"LValpinaPlate5","C04","LVE027"
"LValpinaPlate5","C05","LVE035"
"LValpinaPlate5","C06","LVE043"
"LValpinaPlate5","C07","LVE051"
"LValpinaPlate5","C08","LVE059"
"LValpinaPlate5","C09","LVE067"
"LValpinaPlate5","C10","LVE075"
"LValpinaPlate5","C11","LVE083"
"LValpinaPlate5","C12","LVE091"
"LValpinaPlate5","D01","LVE004"
"LValpinaPlate5","D02","LVE012"
"LValpinaPlate5","D03","LVE020"
"LValpinaPlate5","D04","LVE028"
"LValpinaPlate5","D05","LVE036"
"LValpinaPlate5","D06","LVE044"
"LValpinaPlate5","D07","LVE052"
"LValpinaPlate5","D08","LVE060"
"LValpinaPlate5","D09","LVE068"
"LValpinaPlate5","D10","LVE078"
"LValpinaPlate5","D11","LVE084"
"LValpinaPlate5","D12","LVE092"
"LValpinaPlate5","E01","LVE005"
"LValpinaPlate5","E02","LVE013"
"LValpinaPlate5","E03","LVE021"
"LValpinaPlate5","E04","LVE029"
"LValpinaPlate5","E05","LVE037"
"LValpinaPlate5","E06","LVE045"
"LValpinaPlate5","E07","LVE053"
"LValpinaPlate5","E08","LVE061"
"LValpinaPlate5","E09","LVE069"
"LValpinaPlate5","E10","LVE077"
"LValpinaPlate5","E11","LVE085"
"LValpinaPlate5","E12","LVE093"
"LValpinaPlate5","F01","LVE006"
"LValpinaPlate5","F02","LVE014"
"LValpinaPlate5","F03","LVE022"
"LValpinaPlate5","F04","LVE030"
"LValpinaPlate5","F05","LVE038"
"LValpinaPlate5","F06","LVE046"
"LValpinaPlate5","F07","LVE054"
"LValpinaPlate5","F08","LVE062"
"LValpinaPlate5","F09","LVE070"
"LValpinaPlate5","F10","LVE076"
"LValpinaPlate5","F11","LVE086"
"LValpinaPlate5","F12","LVE094"
"LValpinaPlate5","G01","LVE007"
"LValpinaPlate5","G02","LVE015"
"LValpinaPlate5","G03","LVE023"
"LValpinaPlate5","G04","LVE031"
"LValpinaPlate5","G05","LVE039"
"LValpinaPlate5","G06","LVE047"
"LValpinaPlate5","G07","LVE055"
"LValpinaPlate5","G08","LVE063"
"LValpinaPlate5","G09","LVE071"
"LValpinaPlate5","G10","LVE079"
"LValpinaPlate5","G11","LVE087"
"LValpinaPlate5","G12","LVE095"
"LValpinaPlate5","H01","LVE008"
"LValpinaPlate5","H02","LVE016"
"LValpinaPlate5","H03","LVE024"
"LValpinaPlate5","H04","LVE032"
"LValpinaPlate5","H05","LVE040"
"LValpinaPlate5","H06","LVE048"
"LValpinaPlate5","H07","LVE056"
"LValpinaPlate5","H08","LVE064"
"LValpinaPlate5","H09","LVE072"
"LValpinaPlate5","H10","LVE080"
"LValpinaPlate5","H11","LVE088"
"LValpinaPlate5","H12","LVE096"
"MillerAlpinePlate1","A01",""
"MillerAlpinePlate1","A02",""
"MillerAlpinePlate1","A03",""
"MillerAlpinePlate1","A04",""
"MillerAlpinePlate1","A05",""
"MillerAlpinePlate1","A06",""
"MillerAlpinePlate1","A07",""
"MillerAlpinePlate1","A08",""
"MillerAlpinePlate1","A09",""
"MillerAlpinePlate1","A10",""
"MillerAlpinePlate1","A11",""
"MillerAlpinePlate1","A12",""
"MillerAlpinePlate1","B01",""
"MillerAlpinePlate1","B02",""
"MillerAlpinePlate1","B03",""
"MillerAlpinePlate1","B04",""
"MillerAlpinePlate1","B05",""
"MillerAlpinePlate1","B06",""
"MillerAlpinePlate1","B07",""
"MillerAlpinePlate1","B08",""
"MillerAlpinePlate1","B09",""
"MillerAlpinePlate1","B10",""
"MillerAlpinePlate1","B11",""
"MillerAlpinePlate1","B12",""
"MillerAlpinePlate1","C01",""
"MillerAlpinePlate1","C02",""
"MillerAlpinePlate1","C03",""
"MillerAlpinePlate1","C04",""
"MillerAlpinePlate1","C05",""
"MillerAlpinePlate1","C06",""
"MillerAlpinePlate1","C07",""
"MillerAlpinePlate1","C08",""
"MillerAlpinePlate1","C09",""
"MillerAlpinePlate1","C10",""
"MillerAlpinePlate1","C11",""
"MillerAlpinePlate1","C12",""
"MillerAlpinePlate1","D01",""
"MillerAlpinePlate1","D02",""
"MillerAlpinePlate1","D03",""
"MillerAlpinePlate1","D04",""
"MillerAlpinePlate1","D05",""
"MillerAlpinePlate1","D06",""
"MillerAlpinePlate1","D07",""
"MillerAlpinePlate1","D08",""
"MillerAlpinePlate1","D09",""
"MillerAlpinePlate1","D10",""
"MillerAlpinePlate1","D11",""
"MillerAlpinePlate1","D12",""
"MillerAlpinePlate1","E01",""
"MillerAlpinePlate1","E02",""
"MillerAlpinePlate1","E03",""
"MillerAlpinePlate1","E04",""
"MillerAlpinePlate1","E05",""
"MillerAlpinePlate1","E06",""
"MillerAlpinePlate1","E07",""
"MillerAlpinePlate1","E08",""
"MillerAlpinePlate1","E09",""
"MillerAlpinePlate1","E10",""
"MillerAlpinePlate1","E11",""
"MillerAlpinePlate1","E12",""
"MillerAlpinePlate1","F01",""
"MillerAlpinePlate1","F02",""
"MillerAlpinePlate1","F03",""
"MillerAlpinePlate1","F04",""
"MillerAlpinePlate1","F05",""
"MillerAlpinePlate1","F06",""
"MillerAlpinePlate1","F07",""
"MillerAlpinePlate1","F08",""
"MillerAlpinePlate1","F09",""
"MillerAlpinePlate1","F10",""
"MillerAlpinePlate1","F11",""
"MillerAlpinePlate1","F12",""
"MillerAlpinePlate1","G01",""
"MillerAlpinePlate1","G02",""
"MillerAlpinePlate1","G03",""
"MillerAlpinePlate1","G04",""
"MillerAlpinePlate1","G05",""
"MillerAlpinePlate1","G06",""
"MillerAlpinePlate1","G07",""
"MillerAlpinePlate1","G08",""
"MillerAlpinePlate1","G09",""
"MillerAlpinePlate1","G10",""
"MillerAlpinePlate1","G11",""
"MillerAlpinePlate1","G12",""
"MillerAlpinePlate1","H01",""
"MillerAlpinePlate1","H02",""
"MillerAlpinePlate1","H03",""
"MillerAlpinePlate1","H04",""
"MillerAlpinePlate1","H05",""
"MillerAlpinePlate1","H06",""
"MillerAlpinePlate1","H07",""
"MillerAlpinePlate1","H08",""
"MillerAlpinePlate1","H09",""
"MillerAlpinePlate1","H10",""
"MillerAlpinePlate1","H11",""
"MillerAlpinePlate1","H12",""
"MillerAbalonePlate1","A01","W1"
"MillerAbalonePlate1","A02","W2"
"MillerAbalonePlate1","A03","W3"
"MillerAbalonePlate1","A04","W4"
"MillerAbalonePlate1","A05","W5"
"MillerAbalonePlate1","A06","W6"
"MillerAbalonePlate1","A07","W7"
"MillerAbalonePlate1","A08","W8"
"MillerAbalonePlate1","A09","W9"
"MillerAbalonePlate1","A10","W10"
"MillerAbalonePlate1","A11","IN1"
"MillerAbalonePlate1","A12","IN2"
"MillerAbalonePlate1","B01","IN3"
"MillerAbalonePlate1","B02","IN4"
"MillerAbalonePlate1","B03","IN5"
"MillerAbalonePlate1","B04","IN6"
"MillerAbalonePlate1","B05","IN7"
"MillerAbalonePlate1","B06","IN8"
"MillerAbalonePlate1","B07","IN9"
"MillerAbalonePlate1","B08","IN10"
"MillerAbalonePlate1","B09","CR1"
"MillerAbalonePlate1","B10","CR2"
"MillerAbalonePlate1","B11","CR3"
"MillerAbalonePlate1","B12","CR4"
"MillerAbalonePlate1","C01","CR5"
"MillerAbalonePlate1","C02","CR6"
"MillerAbalonePlate1","C03","CR7"
"MillerAbalonePlate1","C04","CR8"
"MillerAbalonePlate1","C05","CR9"
"MillerAbalonePlate1","C06","CR10"
"MillerAbalonePlate1","C07","LE1"
"MillerAbalonePlate1","C08","LE2"
"MillerAbalonePlate1","C09","LE3"
"MillerAbalonePlate1","C10","LE4"
"MillerAbalonePlate1","C11","LE5"
"MillerAbalonePlate1","C12","LE6"
"MillerAbalonePlate1","D01","LE7"
"MillerAbalonePlate1","D02","LE8"
"MillerAbalonePlate1","D03","LE9"
"MillerAbalonePlate1","D04","LE10"
"MillerAbalonePlate1","D05","WT1"
"MillerAbalonePlate1","D06","WT2"
"MillerAbalonePlate1","D07","WT3"
"MillerAbalonePlate1","D08","WT4"
"MillerAbalonePlate1","D09","WT5"
"MillerAbalonePlate1","D10","WT6"
"MillerAbalonePlate1","D11","WT7"
"MillerAbalonePlate1","D12","WT8"
"MillerAbalonePlate1","E01","WT9"
"MillerAbalonePlate1","E02","WT10"
"MillerAbalonePlate1","E03","LJP1"
"MillerAbalonePlate1","E04","LJP2"
"MillerAbalonePlate1","E05","LJP3"
"MillerAbalonePlate1","E06","LJP4"
"MillerAbalonePlate1","E07","LJP5"
"MillerAbalonePlate1","E08","LJP6"
"MillerAbalonePlate1","E09","LJP7"
"MillerAbalonePlate1","E10","LJP8"
"MillerAbalonePlate1","E11","LJP9"
"MillerAbalonePlate1","E12","LJP10"
"MillerAbalonePlate1","F01","MU1"
"MillerAbalonePlate1","F02","MU2"
"MillerAbalonePlate1","F03","MU3"
"MillerAbalonePlate1","F04","MU4"
"MillerAbalonePlate1","F05","MU5"
"MillerAbalonePlate1","F06","MU6"
"MillerAbalonePlate1","F07","MU7"
"MillerAbalonePlate1","F08","MU8"
"MillerAbalonePlate1","F09","MU9"
"MillerAbalonePlate1","F10","MU10"
"MillerAbalonePlate1","F11","IK1"
"MillerAbalonePlate1","F12","IK2"
"MillerAbalonePlate1","G01","IK3"
"MillerAbalonePlate1","G02","IK4"
"MillerAbalonePlate1","G03","IK5"
"MillerAbalonePlate1","G04","IK6"
"MillerAbalonePlate1","G05","IK7"
"MillerAbalonePlate1","G06","IK8"
"MillerAbalonePlate1","G07","IK9"
"MillerAbalonePlate1","G08","IK10"
"MillerAbalonePlate1","G09","SB1"
"MillerAbalonePlate1","G10","SB2"
"MillerAbalonePlate1","G11","SB3"
"MillerAbalonePlate1","G12","SB4"
"MillerAbalonePlate1","H01","SB5"
"MillerAbalonePlate1","H02","SB6"
"MillerAbalonePlate1","H03","SB7"
"MillerAbalonePlate1","H04","SB8"
"MillerAbalonePlate1","H05","SB9"
"MillerAbalonePlate1","H06","SB10"
"MillerAbalonePlate1","H07",""
"MillerAbalonePlate1","H08",""
"MillerAbalonePlate1","H09",""
"MillerAbalonePlate1","H10",""
"MillerAbalonePlate1","H11",""
"MillerAbalonePlate1","H12",""
"BGCocos1","A01","MDGT010"
"BGCocos1","A02","MDGT043"
"BGCocos1","A03","CMRT054"
"BGCocos1","A04","SEYC069"
"BGCocos1","A05","SEYC102"
"BGCocos1","A06","VTTA007"
"BGCocos1","A07","AUSL028"
"BGCocos1","A08","AUSL054"
"BGCocos1","A09","AUSL113"
"BGCocos1","A10","FJIT023"
"BGCocos1","A11","SOLA006"
"BGCocos1","A12","Blank"
"BGCocos1","B01","MDGT019"
"BGCocos1","B02","MDGT005"
"BGCocos1","B03","CMRT055"
"BGCocos1","B04","SEYC077"
"BGCocos1","B05","SEYC116"
"BGCocos1","B06","AUSL005"
